SRR2138382_Normal	SRR915775_Normal	SRR915787	SRR915784	SRR2138381_Normal
ENSG00000059758	3.07321	7.41389	3.52006	5.6117	4.33606
ENSG00000095066	25.6937	46.4365	33.213	91.6351	27.552
ENSG00000138073	49.481	4.12254	2.04131	2.80876	33.0034
ENSG00000078124	1.06733	1.08814	0.354311	0.863407	1.49882
ENSG00000085382	2.08331	0.990591	1.4117	1.03973	1.88213
ENSG00000006576	2.46968	2.8333	0.41229	1.5921	2.95917
ENSG00000164879	0.648027	0.654227	0.374446	0.99697	0.850828
ENSG00000245680	2.1843	2.60238	1.73608	4.28356	2.23849
ENSG00000213397	22.7582	2.21589	0.260919	2.5401	23.3811
ENSG00000102796	12.8721	0.885676	0.516575	0.77022	11.9834
ENSG00000171475	2.77689	1.9426	0.412273	1.64749	2.61705
ENSG00000112964	3.20576	1.59896	1.44539	1.63831	2.91614
ENSG00000166402	2.42376	0.916847	0.764762	1.3861	3.12299
ENSG00000116017	0.798423	2.2101	0.804036	0.978916	1.05108
ENSG00000100429	6.0106	1.0654	0.519522	1.52298	7.4295
ENSG00000164877	8.415	0.700229	0.10755	0.733724	7.08201
ENSG00000090376	1.51313	2.09687	0.783813	2.38274	0.725776
ENSG00000118298	10.241	0.886166	0.56591	0.632454	10.9737
ENSG00000179115	26.6038	3.5254	1.36223	2.35173	26.4122
ENSG00000121210	4.98587	1.27044	0.993875	2.74283	3.3586
ENSG00000261052	7.99767	2.18107	0.418237	1.39483	8.14875
ENSG00000112214	1.15968	1.11763	0.60064	1.02327	0.437744
ENSG00000084073	11.7881	5.45574	1.56522	2.74212	13.2556
ENSG00000117472	2.23687	1.20082	0.203138	0.317721	1.38945
ENSG00000134802	18.9606	7.39188	1.49744	5.50447	33.3541
ENSG00000139625	8.29465	2.19606	1.07237	3.41432	7.88103
ENSG00000274810	2.66335	0.620531	0.00603238	0.516157	2.41565
ENSG00000139344	2.30546	1.66389	1.07717	2.04616	1.77658
ENSG00000004799	21.2443	66.0735	15.5057	26.4291	34.0165
ENSG00000151093	12.5219	1.37897	0.826716	2.62458	14.4691
ENSG00000129534	3.68618	0.980655	0.698477	2.06518	2.23842
ENSG00000182359	6.4553	0.932509	1.26473	1.43005	6.69224
ENSG00000184752	365.223	58.1738	16.8416	9.08322	348.519
ENSG00000145703	4.00482	2.8607	0.69091	3.35619	2.56377
ENSG00000183647	2.3052	0.296246	0.295662	0.725362	2.56429
ENSG00000242534	0.457893	0.262988	0	28.6127	0.495831
ENSG00000255529	6.01969	8.00986	4.07986	3.66908	6.44057
ENSG00000224877	125.678	8.06539	5.50284	5.69478	154.943
ENSG00000125503	72.8645	10.66	8.94205	7.99596	90.8286
ENSG00000198001	2.6447	1.97867	0.386424	1.91602	3.09422
ENSG00000196636	21.5582	1.73006	0.71324	1.93584	22.3841
ENSG00000143067	2.14745	1.3049	0.388497	1.09776	1.48829
ENSG00000034677	14.3935	6.1716	5.12647	6.99508	7.85679
ENSG00000101247	38.7397	1.93311	3.25556	3.14841	42.7612
ENSG00000136144	4.93423	3.27137	1.18735	1.43995	4.50293
ENSG00000167637	1.50388	2.71285	1.73431	3.03655	1.30223
ENSG00000119335	74.4789	19.5731	4.00603	8.28483	68.3116
ENSG00000162378	4.33987	6.71556	3.27334	4.03132	5.45122
ENSG00000157601	7.19934	2.52104	1.15551	3.38963	9.34276
ENSG00000135678	1.88841	5.41694	0.799603	3.68411	0.726014
ENSG00000171033	35.9041	23.7156	18.5547	8.11694	32.3051
ENSG00000101017	10.3609	2.1113	0.351056	0.985781	11.4649
ENSG00000137944	7.04969	0.399562	0.400057	0.789746	8.19739
ENSG00000070087	37.3283	19.6077	4.70076	6.9135	38.8525
ENSG00000185291	5.89332	3.28536	0.771165	1.84312	5.95015
ENSG00000158467	1.81777	1.46304	0.663456	1.62979	1.7382
ENSG00000114302	6.08035	6.64303	2.3747	2.67009	6.17072
ENSG00000164506	2.13618	2.00373	0.649882	2.031	2.13166
ENSG00000169247	1.11946	0.300656	0.401463	0.784354	0.527462
ENSG00000262664	13.9152	1.17852	0.231628	0.121626	8.49984
ENSG00000111335	2.69851	1.85441	0.764708	2.74338	2.2943
ENSG00000183963	95.0684	2.38068	6.11249	4.6474	93.9408
ENSG00000278868	88.1187	0	1.46159	0	102.784
ENSG00000152778	3.1346	1.62602	0.353375	1.17132	3.27379
ENSG00000166797	46.5038	1.65719	1.38584	1.36797	45.5602
ENSG00000171885	1.35639	2.01266	0.156969	0.0147641	1.83043
ENSG00000121057	89.1763	3.09335	3.86464	2.216	99.9831
ENSG00000121486	6.01688	1.11866	1.54329	1.04948	2.91699
ENSG00000166225	1.92653	4.60431	1.31348	3.43003	1.67387
ENSG00000268790	21.6806	5.78639	1.84343	0.0323642	15.7191
ENSG00000188542	6.77865	0.904088	0.926518	0.901836	8.10948
ENSG00000086015	37.3403	15.666	6.75726	5.9687	37.3213
ENSG00000128595	82.898	38.3203	6.01057	9.06338	73.1826
ENSG00000175550	108.254	7.94066	2.87426	2.68495	92.1237
ENSG00000140319	454.241	7.43485	4.61385	6.49905	412.002
ENSG00000183891	3.28716	0.753704	0.358506	0.902239	6.21107
ENSG00000110321	602.069	293.017	94.6477	89.0194	596.929
ENSG00000112561	21.9546	1.93066	2.52221	1.98792	17.4531
ENSG00000162694	4.43304	1.27908	0.265107	1.53491	3.90887
ENSG00000049323	30.2263	20.2636	6.74418	25.4142	29.2774
ENSG00000090863	25.2103	5.67217	4.2595	8.02549	21.4034
ENSG00000139233	12.0883	1.69863	0.723248	0.918416	14.8166
ENSG00000143194	2.74208	0.248565	0.0849748	0.169298	4.99383
ENSG00000163536	6.45591	0.772462	0.325813	1.17734	7.37078
ENSG00000090554	4.45146	0.384414	0.663965	1.55752	5.31995
ENSG00000256671	1.75018	1.55005	0.616677	1.03857	1.41786
ENSG00000187079	6.28093	13.94	4.16206	6.07364	7.03771
ENSG00000234857	13.1186	0.756347	0.928954	1.00042	11.3185
ENSG00000132329	160.234	37.1408	6.50007	8.16093	173.053
ENSG00000128641	5.45609	5.42458	2.81199	5.49924	6.8144
ENSG00000267855	111.505	5.86876	3.59856	4.97332	113.983
ENSG00000118508	6.98462	1.70831	0.278582	1.99495	7.82733
ENSG00000162493	3.67248	2.49465	0.535947	1.37424	9.47617
ENSG00000204228	17.4886	2.24812	1.40465	1.14165	15.2217
ENSG00000151131	8.1695	3.06791	0.420843	0.86634	6.73837
ENSG00000059377	4.13465	4.94098	0.0158424	4.78229	3.7911
ENSG00000111684	13.1134	10.7859	2.91593	4.88444	23.8091
ENSG00000107938	6.53036	2.35966	0.98992	2.27762	6.64585
ENSG00000124444	9.4406	1.48099	0.54019	1.26487	7.01472
ENSG00000148158	0.814289	1.96	0.295587	1.36466	0.669508
ENSG00000143970	1.62044	2.14887	1.78228	1.86458	1.7206
ENSG00000177981	34.4419	9.79819	4.828	4.40337	31.5729
ENSG00000134470	8.31642	1.43701	0.49207	1.2304	8.38818
ENSG00000065665	7.9995	0.87683	1.72056	1.29779	10.4862
ENSG00000139546	10.3212	4.70558	1.10792	1.88971	8.28969
ENSG00000140263	7.90529	0.878178	0.286053	0.920067	6.87243
ENSG00000080819	4.8348	0.480967	0.186989	1.78606	4.28256
ENSG00000116731	6.35763	3.45789	1.60127	2.79896	6.95996
ENSG00000114115	54.4852	5.19432	1.62164	3.34488	35.9311
ENSG00000173889	1.00497	10.6135	6.5268	7.54639	1.35541
ENSG00000172687	1.86476	0.923592	0.745441	1.4643	2.33012
ENSG00000198523	460.137	67.7062	59.351	51.901	659.495
ENSG00000187642	37.8363	0.26569	2.94447	1.32005	35.3446
ENSG00000204394	11.7188	10.9772	0.994267	4.30338	9.51043
ENSG00000184436	16.791	1.89898	0.966155	1.83088	18.8237
ENSG00000162300	24.3881	2.82394	1.4156	1.12092	17.3617
ENSG00000127418	7.2724	2.81296	1.64206	0.790279	5.83089
ENSG00000122862	42.3334	28.5563	3.86216	13.8709	52.2648
ENSG00000196405	44.211	1.99494	3.18601	7.16892	50.2011
ENSG00000169057	9.60257	3.65978	2.14376	5.13335	11.2197
ENSG00000111269	8.30672	1.67193	0.315701	1.94553	7.88323
ENSG00000088247	29.369	3.46467	1.1677	3.28311	37.8351
ENSG00000132275	9.22326	2.57572	0.818792	3.22154	7.77865
ENSG00000129353	105.224	5.97021	9.15536	15.7761	74.7143
ENSG00000100412	193.202	11.5047	22.4956	11.5714	202.146
ENSG00000118412	1.12167	0.93207	0.99368	1.29513	1.22718
ENSG00000136238	88.3414	25.8697	8.68658	8.34226	92.5986
ENSG00000069966	18.6398	1.16807	0.961254	3.87959	27.235
ENSG00000079257	10.7338	0.654636	0.0766988	2.74189	7.08764
ENSG00000165661	1.81554	1.24527	0.416995	1.02567	2.48523
ENSG00000122545	74.8958	13.5298	3.00457	6.71058	78.249
ENSG00000211943	0.53419	0.0587671	0	20.8768	0
ENSG00000153391	20.5069	5.3179	2.49376	3.30693	29.8594
ENSG00000028203	19.9656	4.40977	2.48569	3.39099	16.4553
ENSG00000054983	5.24934	3.98763	2.85025	6.12634	4.86602
ENSG00000077514	2.98341	1.58562	0.194299	0.774398	3.27075
ENSG00000149115	19.8552	0.986766	2.3853	2.0073	19.0234
ENSG00000135900	16.4814	3.00777	1.59387	1.29928	18.1804
ENSG00000198225	6.60746	1.78362	0.462698	0.933454	7.44322
ENSG00000072609	8.85776	6.50665	3.15482	4.61852	10.0644
ENSG00000213585	269.276	42.8912	24.0692	19.8699	245.286
ENSG00000136158	13.7239	7.16525	2.48444	3.91172	15.6507
ENSG00000254999	87.6674	13.9306	4.6679	9.22255	88.7898
ENSG00000119715	3.89157	0.401565	0.395912	0.490802	3.27849
ENSG00000011143	4.74902	0.74447	1.28802	1.7047	3.83463
ENSG00000130299	4.79907	0.936443	0.525309	1.17042	6.96001
ENSG00000064726	34.0716	10.4794	5.49003	6.13769	41.2906
ENSG00000072832	1.94019	0.219702	0.251756	1.14216	1.95293
ENSG00000118194	8664.83	143.882	152.658	87.0428	8489.15
ENSG00000109445	47.8164	13.4145	9.57724	7.64836	65.711
ENSG00000121552	3.2771	1.20912	0.241947	1.06806	1.13915
ENSG00000137337	6.85062	1.03355	0.604825	0.976694	22.7915
ENSG00000007545	3.08469	0.449823	1.03529	0.773517	3.19693
ENSG00000102531	2.48053	4.6051	1.12847	2.75226	2.82096
ENSG00000088930	12.0551	4.10121	1.26784	2.15372	11.9409
ENSG00000135299	6.69402	0.888763	0.901986	2.43126	8.53911
ENSG00000169919	16.7116	3.1154	1.06617	4.4695	14.7278
ENSG00000196411	11.9857	3.9047	1.8763	3.39606	10.9474
ENSG00000127528	52.1527	1.53437	2.37652	5.52013	48.661
ENSG00000066336	7.1126	6.89514	0.559824	2.83435	7.53389
ENSG00000168497	42.3748	0.770432	1.47559	3.3726	34.7242
ENSG00000170634	46.3971	6.8132	5.37293	3.91503	47.2289
ENSG00000205356	11.2051	1.77759	1.09106	2.96841	8.17243
ENSG00000198682	4.134	1.53542	0.532138	2.25301	2.68443
ENSG00000147050	5.54183	3.70776	0.921937	2.25279	11.4215
ENSG00000005102	10.7144	3.64401	1.29267	3.27268	26.1032
ENSG00000244115	6.43352	1.47569	0.684808	0.867791	9.42749
ENSG00000157110	79.7786	15.8546	11.8999	8.96666	111.399
ENSG00000172554	0.719843	0.766116	0.280085	0.32433	0.0839819
ENSG00000116786	31.942	8.66267	2.68564	5.5206	33.4337
ENSG00000174943	3.91359	0.9759	0.394111	1.50609	3.8322
ENSG00000114353	86.6243	18.5646	5.61309	12.9705	80.0843
ENSG00000138166	4.38341	17.0205	0.841587	1.58853	3.85456
ENSG00000126215	9.26669	1.25782	1.36295	2.21303	9.07775
ENSG00000149428	22.4482	12.2357	2.15362	6.43682	20.515
ENSG00000172057	38.1569	8.31991	5.74145	5.20717	35.6853
ENSG00000181072	18.908	2.49181	3.28966	1.78735	17.2519
ENSG00000157538	15.2028	5.51755	2.73715	1.94932	15.1924
ENSG00000160741	19.4777	5.87874	3.87964	1.77784	28.0828
ENSG00000008256	8.5158	2.34386	1.87329	3.02895	11.5875
ENSG00000090686	11.0953	1.61581	1.47361	1.85629	12.1112
ENSG00000174628	4.43814	0.642139	0.216263	1.07957	5.4243
ENSG00000085514	8.97806	2.72577	0.257172	1.45397	2.87373
ENSG00000063660	62.3603	7.62312	4.72304	4.35485	50.9578
ENSG00000157625	1.81621	2.40124	1.47266	1.38999	2.03703
ENSG00000103018	39.383	10.7616	3.55725	4.85578	40.464
ENSG00000196220	1.27218	0.635728	1.50366	2.08907	0.826755
ENSG00000167112	22.6387	5.03309	2.16225	2.9851	16.9972
ENSG00000147853	35.9042	10.4622	6.72415	7.48669	44.0612
ENSG00000159082	2.32415	2.293	0.472467	1.1455	1.80892
ENSG00000115993	13.1939	8.54526	6.84849	10.7924	13.9399
ENSG00000002919	6.4304	3.88939	1.02225	3.09042	6.3373
ENSG00000162777	1.23176	1.374	0	1.6751	2.45197
ENSG00000169738	129.168	17.667	14.0296	9.744	127.261
ENSG00000125686	3.7457	3.19399	0.863048	2.9805	5.00897
ENSG00000133169	11.7123	0.228276	0.307896	0.454172	6.78888
ENSG00000137965	13.324	2.38948	0.988219	2.6761	17.0831
ENSG00000197958	549.16	229.5	44.1799	67.2728	504.398
ENSG00000010282	594.085	12.3598	31.0185	16.3048	652.816
ENSG00000130021	8.22415	2.41268	0.870908	1.08703	10.0642
ENSG00000187720	12.6282	2.19212	3.8145	3.98051	21.5853
ENSG00000265107	39.1239	2.08914	1.28664	1.46223	14.4271
ENSG00000258311	6.25715	1.87742	0.388045	0.862284	7.8579
ENSG00000142444	7.68148	0.392082	0.423964	0.521896	8.20113
ENSG00000111361	20.9679	4.11055	1.15244	3.24056	18.539
ENSG00000154556	84.7922	44.7914	111.424	70.0608	68.6465
ENSG00000198961	12.1208	6.72193	2.78486	7.38476	14.2321
ENSG00000136448	73.3651	14.9458	5.54501	4.84381	72.3305
ENSG00000138443	12.1783	4.0561	4.37463	5.23025	10.1371
ENSG00000113068	66.09	12.887	6.84357	5.98209	80.0408
ENSG00000120697	13.1863	2.89969	0.539773	1.88194	14.9532
ENSG00000117713	8.34641	3.89108	1.5994	1.67039	8.90329
ENSG00000186063	20.6885	5.58603	1.9218	4.92346	20.0983
ENSG00000188352	7.99913	7.43083	2.5143	6.79422	6.08817
ENSG00000179051	3.71008	1.69376	0.424068	1.59591	5.81961
ENSG00000183255	93.1151	13.0951	5.26288	7.98053	78.0738
ENSG00000088826	1.85752	0.331883	0.451521	0.956713	7.07764
ENSG00000135838	7.37088	2.94565	0.680095	1.99809	6.31382
ENSG00000150636	2.96028	1.41294	0.751958	4.20143	2.5893
ENSG00000177096	4.41304	1.46622	0.184536	1.61139	3.59269
ENSG00000170515	46.0903	8.86063	1.8107	2.77169	53.8067
ENSG00000144524	15.5272	4.75368	3.40231	6.11458	18.9884
ENSG00000270885	5.63685	1.74303	0.731934	2.17685	6.56272
ENSG00000107882	2.99509	0.448347	0.400152	1.32436	2.82291
ENSG00000172020	1.46813	2.60781	0.145946	0.578261	2.81635
ENSG00000188895	21.8656	8.8227	3.37862	8.95223	26.9225
ENSG00000175592	2.78003	8.04567	0.0377333	0.159287	4.40246
ENSG00000049656	42.9465	12.6048	3.5356	6.01453	45.7458
ENSG00000106682	97.0847	32.8583	7.98687	14.087	105.615
ENSG00000204103	3.72542	10.7696	0.53731	6.01369	7.1265
ENSG00000125534	159.401	2.89408	4.79822	2.10838	94.0187
ENSG00000184672	0.259176	0	0.507435	0	1.04848
ENSG00000171345	4.55962	0.067133	0.0601682	3.52793	0.152917
ENSG00000185896	74.2625	9.68542	3.31618	11.2112	67.4333
ENSG00000100097	1381.44	245.63	72.2448	108.152	852.056
ENSG00000122026	1208.83	152.875	33.4171	46.3307	1437.59
ENSG00000121774	26.3893	5.31977	2.23568	3.86073	28.7423
ENSG00000129465	1.89473	1.55385	0.305703	1.37265	5.80478
ENSG00000104814	0.67532	1.65351	0.607482	2.42962	0.50681
ENSG00000115758	17.8437	16.7814	4.83992	4.848	18.4641
ENSG00000168818	16.7745	2.85151	1.96003	1.73638	16.6031
ENSG00000146143	1.56461	2.33142	1.00142	1.83745	2.10564
ENSG00000100426	1.06321	1.47961	0.293579	0.966722	1.26769
ENSG00000079156	4.82804	1.34375	0.670228	1.61825	1.69747
ENSG00000198786	9213.19	582.442	444.723	414.311	10324.6
ENSG00000068024	1.67659	4.20676	1.74178	3.8895	1.72316
ENSG00000137124	11.7725	2.0319	0.505922	0.700734	7.6737
ENSG00000026508	11.1856	32.6533	1.65853	16.2924	19.2736
ENSG00000182774	717.508	365.14	55.0273	91.8351	636.356
ENSG00000170485	25.6194	9.38463	3.30524	5.9525	25.4161
ENSG00000135677	21.4547	16.0948	5.99088	12.4841	17.8505
ENSG00000117519	89.2702	35.6595	8.46845	30.8226	76.9965
ENSG00000132254	14.8791	4.65653	0.679042	2.86156	19.6702
ENSG00000109686	261.397	11.9423	8.70682	11.7109	255.047
ENSG00000172663	55.4826	8.08109	3.74559	2.40252	61.0684
ENSG00000144401	12.6603	2.88329	0.937177	2.05218	10.7067
ENSG00000177943	4.19626	0.191799	0.293826	0.401275	2.542
ENSG00000107819	13.1213	4.94773	1.15981	2.40042	14.3765
ENSG00000102967	7.42578	1.26756	0.944733	0.848364	13.5088
ENSG00000087250	26.1138	0.596067	0	0	6.53689
ENSG00000189409	11.1138	1.13691	0.564933	5.32678	6.43403
ENSG00000167978	225.792	12.137	9.50659	16.7043	244.34
ENSG00000105173	1.42236	0.666349	0.238505	0	1.98946
ENSG00000198121	6.39631	2.5597	0.752026	3.42355	5.27797
ENSG00000140406	3.60192	1.48578	0.291318	0.724556	3.66214
ENSG00000197021	18.3494	4.28116	1.47185	1.8837	20.7983
ENSG00000086102	10.7931	5.19207	2.38759	3.03708	10.849
ENSG00000188176	19.5402	0.284826	0.627155	1.20161	18.2366
ENSG00000124212	19.5316	2.58313	0.711964	11.811	13.8529
ENSG00000134744	22.4448	3.84298	1.74902	5.16619	24.0422
ENSG00000138061	1.78108	22.1345	2.57888	4.05434	9.68064
ENSG00000085871	64.4647	8.14027	4.35356	6.06657	61.4175
ENSG00000160447	7.5365	1.34106	0.360677	0.801663	7.65871
ENSG00000181195	0.944949	0	0.533453	3.77048	2.93315
ENSG00000073614	2.99284	3.64928	2.95707	4.94281	1.97939
ENSG00000176393	11.7891	2.97016	0.840346	3.05375	15.299
ENSG00000114019	21.4633	5.27203	1.56244	4.76521	12.3147
ENSG00000119650	20.8493	4.86834	2.72203	4.28957	26.1473
ENSG00000128039	5.04207	1.43987	0.112871	1.2748	6.16943
ENSG00000034510	702.61	181.228	32.4373	120.895	681.135
ENSG00000143153	56.5043	40.8703	8.36981	10.1564	64.2315
ENSG00000179091	303.555	54.5437	26.0603	17.212	308.462
ENSG00000170074	1.5561	0.0702396	1.28354	1.04791	1.01357
ENSG00000141068	9.36411	2.21334	2.36562	4.35447	8.4709
ENSG00000065526	12.2716	2.76937	0.593874	2.06369	11.2982
ENSG00000214063	35.4146	5.7803	1.58718	7.18316	35.3694
ENSG00000093072	15.0696	2.38906	2.78482	5.29747	9.14987
ENSG00000168566	2.94762	1.21429	0.207536	0.687208	2.34023
ENSG00000143013	38.2461	5.14286	0.946031	4.61232	29.2035
ENSG00000164163	9.96993	12.8387	1.61386	4.09992	7.41761
ENSG00000135457	11.835	2.39942	1.10306	2.1068	7.77261
ENSG00000142347	3.72771	5.74432	1.27913	7.12193	3.57638
ENSG00000112183	71.5831	8.24821	7.03446	6.83107	66.5609
ENSG00000174749	2.82352	3.30378	2.40533	4.56881	2.80398
ENSG00000146555	0.909369	0.540214	0.203941	0.254299	1.00726
ENSG00000102119	47.1454	8.41407	2.623	3.14904	49.5111
ENSG00000100504	4.86009	4.15298	0.689452	2.87954	6.0127
ENSG00000153207	9.60535	2.85418	0.874169	1.44904	8.29532
ENSG00000083838	2.81381	0.542607	0.339243	0.737895	3.55656
ENSG00000197081	24.8707	2.21767	3.95038	3.41605	26.2776
ENSG00000162645	18.7701	2.54607	0.661481	2.25827	17.0095
ENSG00000087884	86.962	1.59841	2.22394	2.174	132.107
ENSG00000175455	6.34315	1.1303	2.1555	4.18983	6.89869
ENSG00000121417	7.62654	1.26446	0.989713	1.4647	6.94611
ENSG00000277075	1.86204	2.14182	0.557717	4.01888	1.28884
ENSG00000148120	176.106	24.9922	13.3017	14.0057	167.425
ENSG00000115750	1.26593	1.56937	0.390359	1.30194	1.5786
ENSG00000171861	13.2958	2.55262	1.0479	2.85004	10.5445
ENSG00000071205	13.8247	5.434	3.43001	3.33887	12.6076
ENSG00000125457	14.3995	3.58685	1.08735	1.92902	16.3233
ENSG00000132300	54.7096	9.28421	9.05489	10.5438	36.2426
ENSG00000166086	23.1167	1.18434	1.69942	2.65196	11.3614
ENSG00000113739	21.5798	0.652804	0.484707	0.738857	10.2975
ENSG00000172954	1.87109	5.62221	2.14409	2.62936	1.88908
ENSG00000136378	15.1306	0.497477	0.46689	0.567157	19.0096
ENSG00000010322	20.1923	3.73558	2.1181	4.89135	15.7435
ENSG00000151651	0.822745	1.35607	0.202091	1.44246	1.38359
ENSG00000142751	12.0438	6.23645	2.4979	1.07152	12.2064
ENSG00000108771	3.33638	0.965489	0.246711	1.68201	3.38052
ENSG00000013374	24.2473	1.38677	1.10393	1.82683	22.5817
ENSG00000185046	1.27539	0.761077	1.68208	2.23087	1.03238
ENSG00000147416	27.6304	16.1204	2.35806	6.19245	22.5299
ENSG00000051382	4.86472	2.41457	1.295	2.27414	4.8364
ENSG00000118729	358.475	62.9048	53.3435	37.5022	433.415
ENSG00000157554	5.21974	1.94954	0.732755	1.71315	5.7591
ENSG00000104047	7.67731	2.5526	0.77871	1.93787	7.66013
ENSG00000145945	12.0315	0.377065	0.365293	0.798674	11.7482
ENSG00000137692	16.993	4.08057	0.746958	1.38429	17.8672
ENSG00000112972	5.45668	3.31901	1.54894	2.85638	4.53822
ENSG00000111252	9.62925	3.35725	1.93467	2.85253	10.1721
ENSG00000185608	32.6641	11.1335	4.81879	3.84006	36.1768
ENSG00000106823	3.99629	0.51847	1.08704	6.81822	4.59657
ENSG00000136603	1.45323	5.92579	1.46856	5.04432	2.18296
ENSG00000100600	91.7031	13.511	4.16082	16.1944	95.8481
ENSG00000005020	2.59452	1.75806	0.329637	1.6742	4.40049
ENSG00000100395	7.45635	1.18195	0.594986	1.98035	7.89056
ENSG00000169241	9.3959	5.8359	1.49652	4.30179	14.486
ENSG00000048991	5.00238	3.21879	2.1938	3.02091	5.15563
ENSG00000186073	7.98238	27.211	17.2069	15.2603	5.02137
ENSG00000170542	1.98605	0.798523	0.308253	0.992966	3.08143
ENSG00000164048	5.16429	0.711287	0.47082	0.67529	4.10826
ENSG00000152782	2.52064	0.579811	1.22188	1.36282	1.93716
ENSG00000109854	21.3981	2.18015	0.386264	1.02624	9.81873
ENSG00000142192	171.901	44.7052	28.3866	38.9287	159.253
ENSG00000182606	61.5474	5.01106	8.97531	6.19933	89.4343
ENSG00000107625	14.4703	2.78611	1.20367	2.2913	16.6652
ENSG00000151773	1.83208	0.699007	0.421285	0.835111	4.47459
ENSG00000114767	7.28489	5.55934	0.838669	0.934089	6.95962
ENSG00000068654	7.45337	2.27084	0.658696	2.48787	3.02566
ENSG00000125170	5.25026	1.18487	0.530794	1.917	5.45356
ENSG00000198824	2.79875	1.05352	0.756154	2.43103	3.33851
ENSG00000179454	0.624961	2.20605	0.817589	1.66027	0.684914
ENSG00000084207	211.813	60.0227	12.8672	26.2153	152.853
ENSG00000150991	906.694	14.1856	20.1274	10.9241	934.904
ENSG00000121741	32.2115	4.03432	2.27123	5.05756	34.0291
ENSG00000163872	2.81625	2.35574	0.60093	1.69292	2.76113
ENSG00000110693	0.869354	1.92566	2.61308	1.66803	1.00044
ENSG00000143614	2.76216	1.26896	1.04979	1.9559	3.13651
ENSG00000262246	6.70766	5.39101	1.45613	3.11877	9.67201
ENSG00000128487	2.09864	1.63784	1.61706	3.38266	2.45667
ENSG00000115221	18.6427	2.93485	0.981518	0.7376	22.5292
ENSG00000279232	2.84355	1.25949	0.329553	0.818406	3.71024
ENSG00000116489	14.2064	20.42	2.8636	7.92207	13.5039
ENSG00000196655	45.9934	15.5596	2.13773	5.5944	40.3237
ENSG00000174640	6.81112	2.44456	0.467276	1.37065	6.94783
ENSG00000173230	20.8109	3.97057	2.56468	4.01402	21.4304
ENSG00000160991	1.61056	1.99093	0.185254	1.45481	2.05393
ENSG00000118495	6.03088	1.55225	1.59479	3.38186	8.77689
ENSG00000132432	128.375	9.08449	2.02298	5.86228	110.315
ENSG00000100030	13.0799	17.3449	3.53356	9.81531	7.24486
ENSG00000159322	8.94408	9.91656	1.52266	6.16767	9.15354
ENSG00000119408	3.46657	3.76835	1.26253	5.0244	3.70823
ENSG00000111676	19.0182	3.00299	1.86024	3.56337	23.5271
ENSG00000177303	8.13924	1.05225	1.60979	1.4748	9.08088
ENSG00000136504	15.083	4.36022	2.91289	3.77992	14.8038
ENSG00000160679	43.5181	5.88871	3.87928	4.74673	37.9909
ENSG00000047188	2.79378	5.77428	1.7366	2.96249	3.81094
ENSG00000161714	144.327	0.738043	3.49127	1.09028	142.539
ENSG00000142669	73.0097	45.6104	3.53424	9.99056	43.2728
ENSG00000183978	61.8526	13.0264	5.86322	7.8167	51.6678
ENSG00000164466	10.0502	5.18859	1.37243	4.1234	8.21654
ENSG00000140400	81.0011	6.84155	5.16075	9.14817	113.289
ENSG00000144596	4.95018	0.248686	1.11841	0.747254	4.67566
ENSG00000105339	7.82722	3.22089	4.66885	6.60312	9.54976
ENSG00000160446	9.73304	1.64548	0.31873	0.815785	5.38779
ENSG00000109586	1.25483	1.39954	0.473861	1.52897	1.14778
ENSG00000112531	30.4868	49.169	21.4554	25.1781	24.7298
ENSG00000159884	24.3798	1.98472	0.334846	0.358162	22.0718
ENSG00000163155	5.29239	1.16731	1.29398	0.73993	4.82427
ENSG00000160813	11.0215	1.67146	0.718339	0.416955	12.6709
ENSG00000163466	131.969	49.7544	14.0358	22.0829	150.028
